19.3,108.997120336,19.0292568877,-143.718515057,-115.417972859,681.774469372,436.074656248,-58.5494613275,97.3766123876
20.32,110.294384409,21.870229662,-143.718515057,-113.32105613,681.774469372,438.251605055,-58.5494613275,98.5684480689
21.34,114.770496325,26.2224332244,-143.718515057,-106.473168293,681.774469372,444.936969905,-58.5494613275,101.140444243
22.36,123.478033775,29.600636491,-143.718515057,-101.332266471,681.774469372,450.027569822,-58.5494613275,100.923093399
23.38,131.984043979,35.1559054461,-143.718515057,-94.5204099664,681.774469372,457.267816834,-58.4445977472,100.935821771
24.4,141.307470378,41.721476836,-143.718515057,-92.2956392095,681.774469372,459.875162274,-57.3126611305,100.935822474
25.42,177.543992838,63.8748957137,-132.634022566,-92.2914484529,692.103173755,459.878545833,-52.4830969542,100.935822474
26.44,227.44143841,116.831813886,-94.1821129512,-92.2914482596,729.824769992,459.878545989,-46.5278529591,100.935822474
27.46,274.344715821,165.933696495,-48.4421449699,-92.2914482596,775.787136318,459.878545989,-44.897154018,100.935822474
28.48,296.995970704,197.026375324,-23.9225435097,-92.2914482596,800.849381072,459.878545989,-44.6599009395,100.935822474
29.5,301.263048602,205.033659827,-18.6735719738,-92.2914482596,805.910451328,459.878545989,-44.6200648072,100.937969388
30.52,299.685872065,203.498592317,-18.7864553755,-92.2914482596,805.76996656,459.878545989,-44.6200647245,100.607962786
31.54,294.449626105,196.75123754,-18.7904138637,-93.6181938747,805.765229952,458.608961133,-44.6200647246,98.9815952868
32.54,283.32399433,186.076587619,-18.7904141295,-100.177073683,805.765229634,452.15095397,-44.6200647246,96.7559628699
33.54,267.92181453,168.486443207,-18.7904141295,-114.217736725,805.765229634,438.297716943,-44.6200647246,96.2723064356
34.54,257.122375307,157.649136039,-18.7904141295,-123.101817523,805.765229634,428.751218497,-45.7295606105,96.2721044571
35.54,248.509387401,147.15552103,-18.7904141295,-131.007158541,805.765229634,420.711324327,-50.0118207542,96.2721044477
36.54,241.776070165,141.12512493,-18.7904141295,-134.736856805,805.765229634,416.840240326,-53.6880852301,96.2721044477
37.54,243.68068675,143.031311244,-18.7904141295,-134.76055613,805.765229634,416.824725194,-52.8025591879,96.2721044477
38.54,259.066724048,154.575876093,-12.9602799917,-134.760538422,811.971167938,416.824766262,-48.4490414511,96.2721044477
39.54,263.526547787,161.629908012,-9.54426566946,-134.760538421,815.482425742,416.824766263,-46.8888756072,96.2721044477
40.54,255.970742085,153.704223238,-17.7765566511,-134.760538421,807.136329409,416.824766263,-48.8752007388,96.2721044477
41.54,247.223493432,145.60757725,-27.1803620517,-134.760538421,797.635145559,416.824766263,-49.2380818608,96.2721044477
42.54,232.819726369,127.874465112,-39.0443592482,-134.760538421,786.134339643,416.824766263,-49.2381735191,95.3468274066
43.54,219.963424302,111.082126271,-40.9271614115,-134.809546571,783.886033968,416.777928566,-49.2381735273,92.3119284789
44.54,208.571776519,98.9290469114,-40.9277668951,-140.272119594,783.885565452,411.474563746,-49.2381735273,87.3947136466
45.54,198.833230488,87.2389532925,-40.927766915,-148.290448992,783.885565437,403.135189174,-49.2381735273,83.3254342084
46.54,197.961979621,86.1224863357,-40.927766915,-149.310365609,783.885565437,402.014730574,-49.2381735273,82.9516489888
47.54,198.602033074,86.8575065458,-40.927766915,-148.691560684,783.885565437,402.6643123,-49.2381735273,83.0277641061
48.54,200.939306939,88.8805951988,-40.927766915,-146.91099657,783.885565437,404.621440303,-49.1750745063,83.027758809
49.54,210.193120723,95.8462843372,-40.927766915,-144.868930273,783.885565437,406.837748157,-48.0084692099,83.0277588808
50.54,226.29254214,106.986705343,-38.4223151687,-144.831302071,786.447390109,406.896287157,-45.0402230959,83.0277588808
51.54,248.747350817,135.543900129,-25.1568758304,-144.831299585,800.240598248,406.896291053,-40.8309939338,83.0277588808
52.54,268.952024209,154.057751069,-10.6946390862,-144.831299585,814.020890142,406.896291053,-39.5901680219,83.0277588808
53.54,268.466886506,153.714778195,-11.164206846,-144.831299585,813.317348052,406.896291053,-39.463010186,83.0277588808
54.54,262.370702396,146.737251707,-17.1051340372,-144.831299585,807.267414532,406.896291053,-39.4631191989,82.9409585131
55.54,251.358493301,130.564808172,-21.4690108066,-144.831299585,802.99846701,406.896291053,-39.4631192148,81.526271751
56.54,242.888395495,121.914563427,-21.489538077,-145.870691755,802.973292335,405.925215353,-39.4631192148,78.4240157593
57.54,232.318069313,110.608623512,-21.4895389988,-151.599091333,802.973291204,399.735717299,-39.4631192148,74.6213594851
58.54,226.889729403,104.14898629,-21.4895389989,-156.338730521,802.973291204,394.727728996,-39.4631192148,72.7590706054
59.54,229.259967979,106.938580056,-21.4895389989,-154.021371552,802.973291204,397.165809038,-39.4631192148,73.0910530952
60.54,232.599585916,110.465845439,-21.4895389989,-150.515620998,802.973291204,400.628693656,-39.4631192148,73.1611771947
61.54,245.176908923,118.674473026,-21.4895389989,-145.997797845,802.973291204,405.251544958,-38.7093149345,73.1611812992
62.54,255.706905526,129.066603107,-21.4867956113,-145.669870332,802.973291204,405.583975413,-36.4261642943,73.1611812997
63.54,286.339885214,157.253349785,-10.3797332537,-145.669824468,814.475734607,405.584010577,-30.2991919284,73.1611812997
64.56,310.183696851,183.577411351,6.10406533847,-145.669824467,830.752663281,405.584010579,-24.4107114608,73.1611812997
65.58,315.192090562,188.179156803,10.3599676385,-145.669824467,835.180432215,405.584010579,-23.2568865022,73.1611812997
66.6,314.577227079,187.520248802,9.64393342845,-145.669824467,834.4467039,405.584010579,-23.3248045383,73.1611812997
67.62,307.790505859,177.031612313,4.87675729474,-145.669824467,829.579352223,405.584010579,-23.3248345544,72.6194070588
68.64,296.612311677,163.639854581,4.07923425133,-145.68279514,828.628307114,405.554246001,-23.3248345607,70.341197668
69.66,284.28933989,150.363770209,4.07909400371,-150.052947122,828.627897608,400.935134631,-23.3248345607,67.0456023087
70.68,264.955055836,126.701311972,4.07909399745,-162.930650723,828.62789759,387.872167174,-23.3248345607,64.4274625025
71.7,252.024709797,116.914557164,4.07909399745,-173.458394439,828.62789759,377.215153273,-23.3248345607,64.2436935707
72.72,246.587341594,111.402884113,4.07909399745,-177.315050752,828.62789759,373.127501099,-23.3270145758,64.2436887386
73.74,253.112144432,115.330655257,4.07909399745,-174.301045404,828.62789759,376.009055057,-22.9753905821,64.2436887386
74.76,263.933412648,125.830396132,4.07909399745,-173.009614107,828.62789759,377.533248861,-21.0972133811,64.2436887386
75.78,288.104421898,143.812093158,9.77749441185,-173.006817041,833.970501069,377.535996089,-16.3658065999,64.2436887386
76.8,311.064163824,172.183066374,23.9795774272,-173.006816929,848.91258338,377.535996199,-11.336113556,64.2436887386
77.82,318.051311941,178.022636673,28.5804267812,-173.006816929,853.408708992,377.535996199,-10.0272439708,64.2436887386
78.84,314.165989814,173.767605638,24.2993523951,-173.006816929,849.227797094,377.535996199,-10.4326002592,64.2436887386
79.86,308.107544539,165.519510587,19.2671076293,-173.006816929,844.420079329,377.535996199,-10.4328340387,63.8125501416
80.88,296.117818852,152.465836893,17.5494832817,-173.006816929,842.613924305,377.535996199,-10.4328340765,61.7641166147
81.9,283.589238033,138.760182349,17.5470374373,-176.077187484,842.611817583,374.518887473,-10.4328340765,58.0474086512
82.92,267.071959652,120.990418916,17.5470373392,-185.993017555,842.611817499,364.64287434,-10.4328340765,53.9762736568
83.94,259.001097106,114.147691645,17.5470373392,-193.108867201,842.611817499,357.742405475,-10.4328340765,52.5170951996
84.96,261.096269008,115.977072023,17.5470373392,-190.965711737,842.611817499,359.807380356,-10.4328340765,52.6313606124
85.98,265.233392675,120.294530698,17.5470373392,-187.553290472,842.611817499,363.213408341,-10.3908824948,52.6326746862
87.0,278.374893536,130.428698844,17.5470373392,-185.034010867,842.611817499,365.899471183,-8.69878616303,52.6326748849
88.02,302.30643813,147.521157176,21.0011347691,-185.01696349,846.070148765,365.913289118,-4.10985496006,52.6326748849
89.04,324.418126119,176.963937241,35.6185799666,-185.016962718,860.808571898,365.913289743,2.30624540108,52.6326748849
90.06,332.305362477,184.244323047,40.5804690683,-185.016962718,865.870238875,365.913289743,4.12330077154,52.6326748849
91.08,328.423614937,180.080727941,36.6186897189,-185.016962718,861.769269658,365.913289743,3.67177654991,52.6326748849
92.1,324.289482433,175.416114462,32.8763196805,-185.016962718,858.02553894,365.913289743,3.6700696714,52.5394498713
93.12,312.592860242,161.265525279,29.6905333982,-185.016962718,854.754731469,365.913289743,3.6700693316,50.7571892215
94.14,299.674728251,145.766509659,29.6464156692,-186.30710019,854.728952182,364.35955741,3.67006933158,47.5298476445
95.16,283.033484852,129.52530539,29.6464136378,-194.996955635,854.728950995,355.305197329,3.67006933158,42.9660618458
96.18,271.783830556,119.018385529,29.6464136378,-203.690465535,854.728950995,346.128205829,3.67006933158,40.8226992957
97.2,272.102320056,119.188023327,29.6464136378,-203.538013041,854.728950995,346.216887551,3.67006933158,40.6920856596
98.22,274.928580013,122.166424517,29.6464136378,-200.857390088,854.728950995,348.905799727,3.69928937389,40.7005948336
99.24,284.976256675,129.956992398,29.6464136378,-197.840834383,854.728950995,352.266070622,4.73834235193,40.7005956508
100.26,303.051574615,142.984396055,30.5757936069,-197.782197317,855.75911575,352.398542076,8.29119074194,40.7005956509
101.28,326.740649035,170.963754601,44.4329915482,-197.782193332,869.497785704,352.398551451,15.3171694111,40.7005956509
102.3,337.112471481,182.057030965,52.4253156682,-197.782193332,877.211289525,352.398551451,18.4261782311,40.7005956509
103.32,334.092767994,178.633721541,48.9469957923,-197.782193332,873.809018328,352.398551451,17.7863480354,40.7005956509
104.34,331.063623743,175.45397806,45.8989077672,-197.782193332,870.650040982,352.398551451,17.7507045889,40.7005956509
105.36,321.221044199,162.670759464,41.4886399082,-197.782193332,866.043309305,352.398551451,17.7506975734,39.5424406028
106.38,309.068406553,149.173921997,41.2784781141,-198.15449861,865.669483677,352.035200676,17.7506975728,36.9373559934
107.4,293.923642413,134.18461098,41.2784674869,-204.829263297,865.669453541,344.926698233,17.7506975728,32.398625837
108.42,283.005121847,122.530369605,41.2784674867,-212.860239043,865.66945354,336.013743559,17.7506975728,29.8217817737
109.44,283.106897553,123.580475287,41.2784674867,-212.600790433,865.66945354,336.238371524,17.7506975728,29.7700391139
110.46,286.094157114,126.472374252,41.2784674867,-209.616299706,865.66945354,339.212716286,17.7506975728,29.8925851793
111.48,297.839019196,134.446755073,41.2784674867,-205.384981414,865.66945354,343.453927047,18.6060559951,29.8926047829
112.5,311.001430808,146.986652757,41.2884370267,-204.808127925,865.702842622,343.961311566,21.4008237671,29.8926047849
113.52,338.833511561,173.446880205,52.0772488636,-204.808013201,876.293936973,343.961376787,28.05999722,29.8926047849
114.54,350.911021796,188.368679967,61.1773051268,-204.808013199,886.421525498,343.961376788,32.2911952349,29.8926047849
115.56,349.763287337,187.169972773,59.8961228606,-204.808013199,885.14618258,343.961376788,31.9769438607,29.8926047849
116.58,347.348041781,184.730565836,57.4519390361,-204.808013199,882.648332923,343.961376788,31.8074923705,29.8926047849
