time,direction,directionHead,Angle of Head to Target,Angle of Body to Target,Raw Angle to Target,Raw Angle of Body to Target,Distance to Target,Simulation_reset
2.0,0.0,0.0,0.4790776673,0.492171826998,7.43668607849,7.43668607849,1.67935596997
3.0,-0.17777594924,-0.236290900878,1.95810551014,1.01579023214,32.4281622196,11.1619811406,1.69685074183
4.0,-0.223789140582,-0.156831360418,3.57266673462,1.66806859841,25.4632212673,11.3483988296,1.6990086323
5.02,-0.310573548079,0.149637726051,4.63557270823,2.428789694,-0.167654687814,13.2997406568,1.68887944877
6.02,-0.673009037971,0.325284856698,4.09226331574,3.3054586417,-10.5772314305,18.6984056724,1.67459158221
7.02,-0.948746681213,0.424282192696,3.56385427665,4.66281943841,-10.5013264486,27.5204345304,1.65697712495
8.02,-0.967096090317,0.45854648396,2.98901581324,6.31207889505,-8.75454974879,32.5146338076,1.67856370607
9.02,-0.78473085165,0.502892360306,2.29980742917,8.12952343448,-15.23342642,30.0268860075,1.71964785826
10.02,-0.316020697355,0.221051423465,1.78874130287,9.66558457695,3.62789419705,23.5225223089,1.72516435784
11.02,0.51313740015,0.156378412265,2.03232866831,10.7951495842,2.53509960211,16.009156706,1.72409930783
12.02,1.0,0.154291832179,2.08015209009,11.5263719629,-1.85301063806,12.033254258,1.72053533693
13.02,1.0,0.182019326906,1.64172331036,11.9562090881,-11.543041057,4.8386983646,1.65149503916
14.02,1.0,0.011557954945,1.20016811333,11.9671730327,-0.472277637712,0.567938307334,1.60548088317
15.02,1.0,-0.0669637455767,0.758767488245,11.561590292,4.19173610535,-1.83500099656,1.61210057653
16.02,1.0,0.0576571890442,-0.487146880745,11.1162889515,-5.87910704159,-0.689960027612,1.62313311751
17.02,1.0,0.0659637713508,-2.14586305067,10.6705813301,-6.92772642963,-0.990987008065,1.62205760405
18.02,1.0,0.0209536703407,-2.56111121084,9.94719335453,-6.731539585,-4.84570925434,1.62644036093
19.02,1.0,-0.0315398361528,-2.33984400337,9.05140640622,1.97942590626,-0.859159347497,1.60522759411
20.02,1.0,-0.0112856458986,-1.74448868499,8.23497024903,4.40373010661,3.38802197573,1.59401773028
21.02,1.0,-0.0115831261961,-1.0093982046,7.09357300014,5.28080695278,4.23832559513,1.61633222188
22.02,1.0,0.0625108908979,-0.631995090392,5.823319333,-4.86110277573,1.12487740508,1.63339746275
23.02,1.0,0.0191220770973,-0.663832493328,5.04000569309,-1.89726713159,-0.176280192835,1.62828528598
24.02,1.0,-0.0224490739738,-0.713532396564,4.53808008301,1.88717300738,-0.133243650268,1.62569734973
25.02,1.0,0.0303460198213,-0.760395720297,4.05100021133,-8.61068864793,-5.87954686402,1.58397438921
26.02,1.0,-0.118547309072,-0.648305252807,3.249343906,-1.77539640514,-12.4446542216,1.54307734073
27.02,1.0,-0.169362604887,-0.765171500316,2.22973424772,-2.08568202791,-17.3283164678,1.569252503
28.02,1.0,-0.190138717663,-1.07912440824,1.26730004446,1.00021209084,-16.1122724989,1.60672079698
29.02,1.0,-0.273803941329,-0.920878041001,0.338468162232,8.21675656707,-16.4255981525,1.61360912711
30.02,1.0,-0.227016062541,-0.566662848899,-0.72314441789,3.87612679476,-16.5553188339,1.6148383837
31.02,0.997777760029,-0.167649540174,-0.393173207,-1.72247051386,-3.90133803052,-18.9897966462,1.60782206329
32.02,1.0,-0.159871318396,-0.310436601796,-2.91527500854,0.415917273113,-13.9725013825,1.56469894673
33.02,1.0,-0.218011012036,-0.186971878792,-3.97469947362,8.15612607102,-11.4648650122,1.55194774178
34.02,0.978918433189,-0.130900677925,0.114452781801,-4.81137685447,-2.31304492761,-14.0941059409,1.58551643919
35.02,0.901223897934,-0.0773272338257,0.125167732107,-5.95148178144,-6.58632561881,-13.1857766631,1.60217304478
36.0,0.855830252171,-0.143853485352,-0.114769608798,-7.06891125024,-1.08494592868,-14.0317596104,1.59092954562
37.0,0.640969395638,-0.139070940755,-0.196636146975,-7.99030961107,-1.11098400427,-13.6273686722,1.5803140167
38.0,0.426813095808,-0.152606960291,-0.21302892188,-8.60410429267,-5.86309015783,-19.597716584,1.55351064978
39.0,-0.0105278994888,-0.215592752277,-0.183707780444,-9.08979716401,1.06517593677,-18.3381717682,1.55758610874
40.0,-0.451218217611,-0.155852770037,-0.278454781264,-9.27070711199,0.532468256364,-13.494281047,1.5943069054
41.0,-1.0,-0.102674725859,-0.466208336145,-9.45149136205,2.02949553456,-7.21122979275,1.61373232679
42.0,-1.0,-0.170407440856,-0.12966349074,-9.09787620182,9.07767949125,-6.25899018583,1.60813044523
43.0,-1.0,-0.0334678804168,-0.150992401535,-8.82424964052,-3.6313235494,-6.64343278691,1.60632535915
44.0,-1.0,-0.0074577794067,-0.112577309906,-8.26490382206,0.640885607936,-0.0303145386668,1.55388258835
45.0,-1.0,0.0396317976829,-0.187246518176,-7.93896830352,1.50651520627,5.07337699773,1.51533552462
46.0,-1.0,0.0935961666473,-0.187859534242,-7.36532554617,2.68709264291,11.1107476412,1.54075150403
47.0,-1.0,0.149498153549,-0.260492160419,-6.51005211462,-5.0138065531,8.44102726633,1.57492454703
48.0,-1.0,0.145729863016,-0.386687974138,-5.51844213291,-4.9688084981,8.14687917336,1.59274371304
49.0,-1.0,0.134548044834,-0.462463253251,-4.52067645671,-1.02046459987,11.0888594352,1.60517916736
50.0,-1.0,0.177194287481,-0.46529362293,-3.44080784757,-6.27152572168,9.67596015158,1.58595851882
51.0,-1.0,0.0622314725179,-0.463042640923,-2.38998824239,-1.48033240239,4.12050012422,1.55615307236
