time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Simulation_reset
0.0,653.209348209,611.717302259,640.898540244,353.31621943,599.338493589,-189.532114379,438.46620433,420.390559733,267.705309484,329.59846938
1.0,653.209348209,611.717302259,640.898540244,353.31621943,599.338493589,-189.532114379,438.46620433,420.390559733,267.705309484,329.59846938
2.0,653.209348209,611.717302259,640.898540244,353.31621943,599.338493589,-189.532114379,438.46620433,420.390559733,267.705309484,329.59846938
3.0,641.447292212,603.117651133,623.145408027,312.928120796,564.094784879,-189.532114379,438.46620433,420.390559733,247.200869643,306.203512755
4.0,632.746671435,593.089210245,616.822445097,304.237582578,553.391428724,-189.532114379,438.46620433,420.390559733,239.373948473,292.601873757
5.02,619.166296418,580.17913242,595.378169942,274.327551259,538.828846268,-189.532114379,438.46620433,415.018631081,222.307005178,284.619559745
6.04,608.530792679,564.012363431,570.659820668,264.221133895,530.07994424,-189.532114379,431.650150906,401.153227791,219.912480304,284.602534228
7.06,592.62060668,521.383296993,524.24493644,246.290796352,508.344632773,-189.532114379,422.333497579,396.304905754,219.912347523,284.602533289
8.08,570.652610469,457.588275013,460.402662321,211.097819213,469.342200369,-189.532114379,412.464736283,392.395159121,219.912347516,278.980395822
9.1,545.375170598,416.713055381,422.457790415,189.17771756,447.031732772,-189.532114379,387.857900122,384.83794204,219.912347516,274.621520652
10.12,536.551974462,383.201143985,367.386154429,166.699146116,428.82270531,-189.532114379,377.740854723,384.301810957,219.912347516,274.620129686
11.14,525.943537371,370.350301617,301.423809413,124.763657677,414.967743672,-189.532114379,377.734241334,379.949085844,219.912347516,274.620129644
12.16,525.391624294,368.663341002,285.036309157,115.423946644,407.106139923,-189.532114379,377.70387518,372.890708562,219.912347516,274.620129644
13.18,522.83073045,363.626849946,279.220747765,113.148825871,404.215453407,-189.532114379,373.519536102,368.770686807,219.912347516,274.620129644
14.2,522.117848424,360.196340708,274.352923284,110.869603221,401.577367849,-189.532114379,372.974870318,368.551409489,219.912347516,274.620129644
15.22,523.007897937,361.238331412,280.277743141,114.094498002,402.394858578,-189.532114379,372.974879574,369.566902921,219.934055765,274.620129644
16.24,523.549188962,361.649782417,280.813108218,114.628063165,402.932900984,-189.532114379,373.047112442,370.060892976,219.936201396,274.718181897
17.26,524.049717445,362.660019541,281.333654491,114.961094436,403.229716438,-189.532114379,373.271147523,370.33180185,219.936201537,274.97590072
18.28,525.763764691,365.1091341,283.104878918,115.150246235,404.187488987,-189.532114379,374.297844419,371.370943296,219.936201537,274.976018108
19.3,526.255190282,366.082360391,284.429034628,115.862271233,405.27083986,-189.532114379,374.901569011,372.311500377,219.942633043,274.976018117
20.32,524.192749466,364.616465936,281.483779357,113.533841122,403.395151572,-189.532114379,374.901444895,371.897823168,219.94250053,274.976018117
21.34,522.566578837,362.272891696,275.62267606,108.644912206,401.727037684,-189.532114379,374.897147036,370.05182789,219.345013558,274.976018117
22.36,521.821607474,361.52099398,274.33698273,107.795993337,400.698030858,-189.532114379,374.752172389,369.186512731,219.336616439,274.976018117
23.38,521.871054704,361.638240491,274.244541525,107.932751665,401.028352497,-189.532114379,374.75155019,369.282710275,219.3366164,274.976018117
24.4,521.911523769,361.718890163,274.849115719,108.196074264,401.258041637,-189.532114379,374.751681205,369.544280086,219.339121926,274.976018117
25.42,524.432718272,366.245895617,279.671728132,109.579452923,402.835198468,-189.532114379,377.941049228,373.08067139,219.351570885,274.976018117
26.44,531.313141696,381.589840882,301.212590074,120.384246586,415.218428452,-189.532114379,380.835046963,374.470703674,219.351573584,274.976018117
27.46,537.816050808,394.290632895,329.279772151,133.040338904,421.114759118,-189.532114379,380.835796643,383.515187351,219.351573585,274.976018117
28.48,553.250265291,406.106444364,349.642512177,144.960130968,436.513204665,-189.532114379,380.835796675,397.906950594,219.580514424,274.976018117
29.5,557.277730901,416.831217121,379.502660857,161.208550384,444.335751685,-189.532114379,380.835796675,404.608007121,221.511672424,274.976018117
30.52,569.349406916,429.418175054,398.347084717,173.030854909,446.786217314,-189.532114379,381.27985587,410.669567084,222.372426565,274.976018117
31.54,579.421672268,443.267946205,411.243349657,176.797617758,454.718575982,-189.532114379,387.228515096,420.186524091,222.375468263,274.976018117
32.54,593.3157984,458.716173964,445.657323417,190.906767562,463.958826077,-189.532114379,387.308346251,433.843566042,222.375468354,274.976018117
33.54,596.278065529,464.992972911,472.026558693,212.245966464,473.409076729,-189.532114379,387.308349021,435.503135504,222.831380701,274.976018117
34.54,613.302374287,482.376122635,493.53827665,229.680942851,485.4156644,-189.532114379,389.181089896,446.01613957,223.81556307,274.976018117
35.54,621.149026122,494.134630972,514.056162852,239.597732563,491.4641665,-188.965670306,393.941721391,453.840898514,223.815805983,274.976018117
36.54,627.248558811,510.343919189,548.857786101,255.377014603,505.527242271,-188.951430142,396.738635881,481.494153527,224.352261885,274.976018117
37.54,634.157157389,520.961212655,564.864298837,260.517978294,512.717348221,-188.951429533,402.051062591,496.69760117,224.707754502,274.976018117
38.54,651.525397808,562.801617938,611.914022479,277.743720982,534.159517455,-188.951429533,410.195721281,509.131537993,224.707838148,274.976018117
39.54,669.91521296,582.257253694,642.670643641,293.42475432,543.661241347,-188.66276585,410.208616075,515.97087716,224.707838152,274.976018117
40.54,684.592432551,593.431936078,665.219455313,306.757463559,559.41520845,-188.567408183,410.339835119,535.385975128,225.153288089,274.976018117
41.54,692.230897981,604.458333437,689.624676657,314.664785817,565.593335415,-188.567405788,410.339951076,545.907655044,225.165598437,274.976018117
42.54,699.514041101,612.281750764,713.197485746,333.761764214,570.910411517,-188.567405788,410.33995108,548.965435429,227.245349031,274.976018117
43.54,706.228445727,621.619175258,724.284378661,336.038608081,572.250481686,-188.567405788,412.392071247,554.372024189,227.257330934,274.976018117
44.54,705.300117792,620.499193744,721.793214667,335.344139125,572.218488742,-188.567405788,412.689516324,553.026818728,227.235911112,274.976018117
45.54,700.835545303,613.739623777,707.390628845,326.762393044,566.936235851,-188.567405788,412.689176782,551.631367611,227.233444675,274.976018117
46.54,691.709585753,601.190960763,675.311927224,308.882349352,559.659622402,-188.567405788,411.847700943,543.225847171,227.233444345,274.976018117
47.54,685.177191755,593.907112447,665.102880954,301.508201476,551.772793912,-188.567405788,410.14531752,539.832490258,227.233444345,274.976018117
48.54,679.164242621,579.672797762,641.485020262,292.836632937,545.592398035,-188.567405788,406.489604545,528.59974492,227.233444345,274.976018117
49.54,677.81513675,573.20941961,624.013017497,285.311099218,537.308131345,-188.567405788,405.523129255,514.415430059,227.233444345,274.976018117
50.54,672.358392568,563.612315938,613.39594581,282.186436169,532.486285057,-188.567405788,401.438619939,505.780325521,227.233444345,274.976018117
51.54,668.998131281,557.254369052,603.573082473,276.525762005,527.021020467,-188.567405788,400.672106195,504.299879603,227.233444345,274.976018117
52.54,666.747551258,552.772070424,593.804790664,272.862679622,525.250779895,-188.567405788,400.672065978,500.813244005,227.233444345,274.976018117
53.54,658.292106483,544.609838589,586.496120015,267.516818575,517.013918245,-188.567405788,399.620219858,492.900448231,227.233444345,274.922213021
54.54,652.86029175,534.041164737,567.373807142,259.213587571,511.977292808,-188.567405788,399.207767473,484.784390532,226.360591378,274.308669087
55.54,645.973692366,525.838825356,555.557845179,254.63667874,510.45968872,-188.567405788,398.955442647,478.114990125,226.04638469,274.308388736
56.54,641.979987336,520.757243568,546.18191324,249.819990084,504.40075386,-188.567405788,397.90298558,469.54417282,225.847804437,274.308388722
57.54,619.484344658,502.89902515,503.498699995,226.567960397,487.214078631,-188.567405788,397.902119794,452.418511875,225.634363573,274.308388722
58.54,611.354500661,487.464208603,461.075942608,190.631334643,467.475092262,-188.567405788,397.902119743,438.579955057,224.331960737,274.308388722
59.54,590.915214228,467.920084596,430.060791353,173.071501806,444.317933547,-188.567405788,396.123844576,421.722481349,224.039827709,274.308388722
60.54,580.798195883,448.121415769,374.390228764,155.522784463,439.832109257,-188.567405788,395.539743715,411.609865595,224.039814336,274.308388722
61.54,576.796088302,435.59645719,350.646388033,142.951418069,428.608701731,-188.567405788,395.539570681,402.383245573,224.039814336,274.308388722
62.54,575.677301896,431.672124383,342.037848641,138.599360278,422.494812162,-188.567405788,394.628435582,396.324136046,224.039814336,274.308388722
63.54,574.784396787,431.000377148,342.175705868,138.892759347,422.894790655,-188.567405788,393.848342717,394.912630284,224.039814336,274.308388722
64.56,578.435092052,436.4252849,357.888885504,144.816551066,424.982098178,-188.567405788,393.87467183,395.268556944,224.039814336,274.308388722
65.58,581.865148541,442.223228744,373.972016724,155.409939989,432.016808975,-188.567405788,393.874674055,402.458670842,224.039814336,274.308388722
66.6,586.882189661,450.517450078,384.339052335,160.901001929,437.013051784,-188.567405788,393.987552493,409.092663072,224.039814336,274.80300501
67.62,592.55427702,456.822322395,394.741818786,166.546389934,440.331185171,-188.567405788,393.987803796,413.29976486,224.320424205,274.83081271
68.64,600.407626292,466.096814873,404.487128606,168.273644259,444.318880684,-188.567405788,395.746566284,422.902013582,224.320605322,274.830814035
69.66,603.807003538,471.43624008,416.270344053,174.767045984,449.363089349,-188.567405788,396.428828749,432.259252969,224.376711939,274.830814035
70.68,606.679318889,474.090351698,423.717498913,179.771975534,452.736753952,-188.567405788,396.428869772,433.108197179,224.376713135,274.830814035
71.7,610.974190608,480.016788164,431.285274295,184.044323754,455.781372734,-188.567405788,397.368675858,437.383731553,224.455344955,274.830814035
72.72,614.334552306,484.380525512,441.258998682,188.749856113,460.013984898,-188.567405788,398.270644928,441.084701859,224.455444337,274.830814035
73.74,617.975884153,491.236820772,454.900856213,196.61131733,465.881477978,-188.567405788,398.536232601,448.03802927,224.455444341,274.830814035
74.76,619.157155323,494.308421781,462.01348146,201.127382883,470.669342476,-188.567405788,399.264411438,454.288888922,224.455444341,274.830814035
