time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Simulation_reset
22.36,592.103503535,335.477976785,500.481301295,398.669220326,102.731093938,283.185243963,453.359182926,428.027591999,202.162522181,-2.00071993328,-141.564046976,-205.020501275
23.38,558.99712081,313.52476286,490.304279948,389.097922767,74.0370809025,258.988485559,447.10218475,428.027591999,202.162522181,-3.56207285833,-145.204665791,-205.021704219
24.4,507.043958456,272.411647093,484.260878385,356.224935638,30.3819321336,246.938366393,433.080799899,428.027591999,200.930387863,-6.82980046108,-145.208377313,-205.021704321
25.42,474.259521116,240.476638578,470.564765291,340.561636111,14.1341513403,236.385914596,418.195297587,428.027591999,195.71659736,-11.3104040689,-145.208377474,-205.021704321
26.44,448.252821727,213.88350379,466.255356922,324.056944244,-5.81489614576,229.216294763,414.904721385,428.027591999,188.505838263,-12.8688563968,-145.208377474,-205.021704321
27.46,415.203980189,173.718092938,464.502230504,304.91021933,-32.2980392759,219.323224004,401.580997134,428.027591999,179.666738839,-23.2227678594,-145.208377474,-205.021704321
28.48,399.358023143,153.565424773,459.617604634,301.050070834,-45.1616735402,211.748857404,395.105097552,428.027591999,179.445597441,-34.9268937736,-146.798882171,-205.021704321
29.5,389.09586711,143.787595697,457.244115011,298.020126629,-56.3153499009,206.891848793,391.257702535,428.027591999,179.445592904,-38.4301884083,-147.005183608,-205.021704321
30.52,391.389557401,146.486852281,457.816621524,299.582794466,-53.8064539646,207.345876283,391.289572128,428.027591999,179.479380981,-38.2248529046,-147.005184526,-205.021704321
31.54,396.642126528,153.249710444,459.972244389,301.922434824,-49.3767047446,209.728181784,394.078149827,428.027591999,179.745526888,-36.0964827975,-146.774360298,-205.021704321
32.54,404.356069156,161.725949263,461.881065254,305.409702245,-42.468105436,213.976110226,396.246502519,428.027591999,179.745664991,-34.2922277235,-146.247688245,-205.021704321
33.54,416.07152965,174.506083525,467.77963165,310.319744268,-31.7347462571,219.470874757,397.674989238,428.027591999,179.745665,-30.7541044055,-145.850432201,-205.021704321
34.54,429.524352197,192.146468208,474.598010967,314.515821481,-22.536640405,225.454511788,400.134286261,428.027591999,179.745665,-21.1187463053,-141.643089094,-205.021704321
35.54,439.012160959,199.859464623,477.222844612,316.923840468,-16.0383114077,233.155115243,403.092011869,428.027591999,179.745665,-19.1090581194,-137.926689356,-205.021704321
36.54,437.176363343,198.311174465,477.197211592,315.815177678,-17.8483884134,232.619344313,402.379931251,428.027591999,179.745665,-19.2580701324,-137.922767206,-205.021704321
37.54,438.048438592,199.579120827,477.994566398,316.077708554,-17.9064367544,233.209594062,403.064627634,428.027591999,179.761978937,-18.3981287886,-137.886510267,-205.021704321
38.54,439.1923332,200.61061243,478.389881387,316.367312169,-17.0630514609,233.812565047,403.53828203,428.027591999,179.773015137,-17.8509555764,-137.872144898,-205.021704321
39.54,440.577542331,202.012224724,478.640816564,317.090875599,-16.0864284387,234.300721606,404.107001802,428.027591999,179.957017723,-17.6348858562,-137.872144597,-205.021704321
40.54,442.457370737,204.930931654,479.24635502,318.110077804,-15.0601190666,234.649402248,404.823826824,428.027591999,180.736616858,-16.3524560352,-137.872144597,-205.021704321
41.54,455.271712032,218.500692792,482.97795602,322.612699497,-4.14475276445,239.705279637,409.235417933,428.027591999,181.048461734,-10.7324922028,-137.658748109,-205.021704321
42.54,480.288290115,245.412319699,491.475556288,339.167063763,18.9437040237,245.37213373,416.404509289,428.027591999,181.048501237,-8.77395292454,-137.658500097,-205.021704321
43.54,497.052939621,263.281090759,495.186709881,344.769490027,36.5561052728,253.115138344,420.295294984,428.027591999,181.048501239,-0.81222690626,-137.17594899,-205.021704321
44.54,499.944554687,267.31147246,497.659816698,346.519493715,37.5899451364,254.225510553,421.313137401,428.027591999,181.048501239,0.0587951855331,-136.974595861,-205.021704321
45.54,493.700071204,261.694191067,495.854722153,343.98913413,31.8686251789,251.634630383,419.707532389,428.027591999,181.048501239,-1.70700842044,-137.056062522,-205.021704321
46.54,489.152784195,256.402355057,493.90478176,342.351449344,28.5174358027,250.352322453,419.514526301,428.027591999,181.048501239,-4.30413887421,-137.463626205,-205.021704321
47.54,468.70005055,240.301535587,489.683693948,339.072219496,15.6917485447,236.364664362,413.580495643,428.027591999,181.048501239,-14.259466119,-145.246756193,-205.021704321
48.54,414.192516919,200.29174014,472.280552226,319.933927836,-33.8704591684,211.782936641,399.470201752,428.027591999,181.048501239,-21.010187017,-146.370359017,-205.021704321
49.54,365.021167827,151.403417485,462.661252542,287.367409508,-77.0756730617,201.986532141,387.589949323,428.027591999,180.178435801,-33.1632200819,-146.370477359,-205.021704321
50.54,329.629412817,117.193973111,453.681225404,272.272827994,-101.217877591,189.244620853,371.815219182,428.027591999,176.358082494,-44.1601973975,-146.370477364,-205.021704321
51.54,311.547806483,96.9081098138,450.691551588,259.661130785,-118.063721602,184.349735219,367.983084399,428.027591999,172.686728224,-45.729953874,-146.370477364,-205.021704321
52.54,308.339052865,92.7264111865,450.226410255,257.237528806,-120.629076363,183.311274254,366.610106237,428.027591999,171.697774758,-46.00096264,-146.370477364,-205.021704321
53.54,313.4924226,99.6445772494,452.357002927,258.854824336,-116.630136164,185.623360522,367.933731132,428.027591999,171.871230261,-42.2535033306,-145.537012715,-205.021704321
54.54,334.047423754,119.001140901,457.014949561,263.931678912,-96.145013571,196.972929956,377.452321767,428.027591999,171.871279018,-37.7001929909,-145.092882784,-205.021704321
55.54,362.160277611,152.395192031,465.510060758,279.022243567,-65.5956530698,205.30586311,380.495238297,428.027591999,171.871279021,-34.0653896655,-145.092791394,-205.021704321
56.54,396.443900484,194.530769878,481.413541829,293.457214247,-39.1211214511,221.094182764,395.524775274,428.027591999,171.997791633,-19.8920200124,-143.369753564,-205.021704321
57.54,428.531266779,224.383593537,486.42194857,303.833432502,-9.98501151154,239.349063451,402.774940395,428.027591999,171.99780341,-12.5688696515,-141.255080579,-205.021704321
58.54,451.455516957,248.243806914,496.549518209,312.450730006,7.77760532393,249.174972073,405.400047081,428.027591999,171.997803411,-7.59698177859,-141.175604973,-205.021704321
59.54,476.112819959,278.558016071,507.424372565,318.92459997,25.1930797314,258.215889515,407.25206473,428.027591999,171.997803411,12.5295858439,-133.802668214,-205.021704321
60.54,487.369903719,287.032438938,509.296325717,321.008619444,31.3235414789,267.314910946,410.195681102,428.027591999,171.997803411,16.8387709451,-128.8726925,-205.021704321
61.54,460.84652388,271.215536944,507.317050784,313.328483075,4.26970447344,251.60032575,402.021176237,428.027591999,171.997803411,15.4887706451,-128.914154772,-205.021704321
62.54,430.404742023,240.093664586,495.577091977,298.096752316,-15.3232043248,243.831597801,393.341211551,428.027591999,171.997803411,4.19237934734,-128.914167459,-205.021704321
63.54,406.229248912,217.890964136,489.773093726,288.50865733,-35.0672841734,236.694505737,387.689797537,428.027591999,169.471812029,-4.22632590674,-128.914167459,-205.021704321
64.56,385.860466196,197.520583013,486.329859613,278.629747522,-48.1495466649,229.428783835,379.857076076,428.027591999,166.645129428,-6.25300429987,-128.914167459,-205.021704321
65.58,364.837279764,171.65425172,484.095045239,270.392661318,-64.0035228013,223.934295548,371.136601256,428.027591999,162.258686824,-19.348731349,-128.914167459,-205.021704321
66.6,355.189430978,160.539876876,481.544996743,266.042247306,-71.0468214477,220.664854766,368.760146096,428.027591999,161.981205692,-24.1369659553,-128.964859742,-205.021704321
67.62,359.622853902,166.360402,483.312674606,270.290152254,-67.1677383427,221.34474961,369.239198941,428.027591999,162.021660461,-24.0361601278,-128.964859899,-205.021704321
68.64,370.73124339,179.597867593,485.584030409,275.635440232,-55.6654510942,225.209173396,372.517493192,428.027591999,162.464224798,-19.6496004041,-128.935978687,-205.021704321
69.66,379.830307077,189.7642997,489.222013101,279.453126164,-49.9299587637,229.359236065,375.385363558,428.027591999,162.469782999,-17.6452875231,-128.288242744,-205.021704321
70.68,395.081331955,205.912524642,495.010920435,286.132726155,-35.7508645427,236.328798195,379.031099949,428.027591999,162.469783296,-11.8991101781,-128.141241442,-205.021704321
71.7,409.083693654,223.425938108,502.01239294,290.914878638,-26.1119613402,240.009665184,380.072584961,428.027591999,162.469783296,-2.68423580739,-126.425101778,-205.021704321
72.72,418.968560758,231.824707089,504.443440232,292.983436408,-20.2452409636,245.98464641,383.215811305,428.027591999,162.469783296,2.01405972563,-123.897254589,-205.021704321
73.74,411.608905764,226.213493074,503.42375772,289.933905581,-27.2508675836,241.751379774,380.565785445,428.027591999,162.469783296,1.68810507884,-123.894505506,-205.021704321
74.76,402.445705859,216.283302252,501.345594056,285.07994554,-35.6722456581,239.725992833,378.650604814,428.027591999,162.458756347,-1.55534507085,-123.905118475,-205.021704321
75.78,396.798855729,211.042070672,499.478837667,283.168850552,-39.8102693964,237.72443626,376.537060831,428.027591999,162.167399269,-3.38900513083,-123.909861427,-205.021704321
76.8,392.285552167,206.162889303,498.55835604,280.931642957,-44.2036701006,236.1513892,375.417627257,428.027591999,161.635059801,-4.30195849517,-123.909861703,-205.021704321
77.82,389.772861605,203.330707699,498.460486588,280.098856164,-46.4542356844,235.200042947,374.283679495,428.027591999,161.543301553,-5.8047004304,-123.909861703,-205.021704321
78.84,396.900861244,211.281608115,500.383704293,282.526163352,-40.7093954074,238.084993741,376.001748761,428.027591999,161.582183484,-1.8878808149,-123.772933826,-205.021704321
79.86,419.804328305,236.009088195,507.279769537,295.005455154,-19.1995662299,244.904864447,384.162320642,428.027591999,161.582198474,0.467568207645,-123.769163836,-205.021704321
80.88,443.807133949,261.93509087,513.038620292,304.768605137,6.93610708402,253.709616845,388.230514944,428.027591999,161.582198475,8.23309610154,-123.555629871,-205.021704321
81.9,455.444904409,275.06706188,518.779204697,309.935963201,13.4094358555,258.671120684,392.261842726,428.027591999,161.582198475,11.451803093,-122.749939567,-205.021704321
82.92,452.529843415,271.970942143,517.219132161,308.563801113,11.0347443041,257.491087251,391.788127459,428.027591999,161.582198475,10.5833567197,-122.763065058,-205.021704321
83.94,446.979451993,266.171792557,514.782962936,306.811889985,7.29578653589,255.777217386,391.581947065,428.027591999,161.582198475,8.31544151499,-123.091548884,-205.021704321
84.96,425.907900379,248.852625728,510.776056664,303.667300876,-7.06648548546,245.014560677,385.206467572,428.027591999,161.582198475,-5.15808679632,-127.306651197,-205.021704321
85.98,380.090824228,210.715848309,493.647001259,289.066616998,-44.3789386832,227.228768573,371.701064666,428.027591999,161.582198475,-12.5422831991,-127.343822212,-205.021704321
87.0,333.794249981,163.564892822,485.350131181,265.33857786,-85.7684089301,213.437403516,359.193054214,428.027591999,161.582198475,-25.833391096,-127.482016685,-205.021704321
88.02,298.440467135,128.861765252,474.845147399,252.460224902,-109.000076839,200.412095072,345.038334091,428.027591999,159.52033883,-39.4220163803,-127.48527962,-205.021704321
89.04,282.114111947,109.889836132,471.379363349,240.226707911,-128.732253238,195.980265926,341.986707383,428.027591999,157.513636512,-42.9525726467,-127.4852797,-205.021704321
90.06,281.331100277,108.942293174,471.185471705,239.63770816,-129.428048857,195.687970012,341.602939876,428.027591999,157.422188502,-42.8735831944,-127.485209913,-205.021704321
91.08,287.342713607,116.259666763,473.532292921,241.679371278,-125.409292301,197.968628279,342.896428721,428.027591999,157.539971275,-39.7588802004,-127.116644728,-205.021704321
92.1,310.243802039,140.981795758,478.906513388,251.390734139,-103.880998634,207.677178038,353.371726683,428.027591999,157.540150012,-34.7374373686,-127.070254178,-205.021704321
93.12,339.352966222,174.898298029,485.93456022,264.283449845,-71.9867779183,217.658417297,356.723087643,428.027591999,157.540150023,-29.1684888586,-127.070251384,-205.021704321
94.14,372.299988207,212.087535556,500.636935477,276.002428229,-50.3605767405,232.250757643,369.950364049,428.027591999,157.540150023,-17.2119669102,-125.874478004,-205.021704321
95.16,404.865517042,243.889415829,506.541946846,286.712980747,-18.8911187875,247.335744417,377.353335371,428.027591999,157.540150023,-10.2232780927,-124.582184923,-205.021704321
96.18,431.893367909,273.74220465,518.480083446,297.201280008,1.16783100575,256.660898239,379.923743065,428.027591999,157.540150023,-2.39226194108,-124.43114982,-205.021704321
97.2,457.890631855,300.0516717,529.030455129,303.423508577,15.1308695239,266.861620605,384.092531172,428.027591999,157.540150023,12.6920543672,-118.066260757,-205.021704321
98.22,469.952663849,310.270647676,532.556127568,306.499360026,22.667090219,273.862498916,386.405276756,428.027591999,157.540150023,16.9342696498,-116.521089517,-205.021704321
99.24,445.877507521,292.737852745,530.856990529,300.024765242,-1.97816654067,261.183736552,380.483605537,428.027591999,157.540150023,13.9507634406,-116.521959788,-205.021704321
100.26,420.546744764,268.623002705,519.345066973,290.091937377,-15.5806379946,253.113844794,372.003153232,428.027591999,157.28618686,5.99217692808,-116.612764696,-205.021704321
101.28,398.720115978,247.546400565,513.567739894,280.588549534,-35.0600444347,245.68139063,368.004129409,428.027591999,153.685082828,-0.204498046413,-116.612773638,-205.021704321
102.3,375.12929756,218.486953035,511.857573558,268.757495562,-54.7494950872,238.158794189,358.600005448,428.027591999,148.312793225,-8.9692179196,-116.612773638,-205.021704321
103.32,360.168674181,201.182271591,507.826883094,263.136572112,-63.6505990853,233.132632952,352.448213954,428.027591999,147.170507496,-16.4138518527,-116.727235181,-205.021704321
104.34,350.323079457,190.262930036,505.105155273,259.023557974,-71.6606466011,229.525629171,349.449233086,428.027591999,147.154092432,-21.0418924941,-116.739693634,-205.021704321
105.36,351.909142628,192.062387059,505.61236659,259.805584787,-69.7344919699,229.932565169,349.311759277,428.027591999,147.154092374,-20.7884596194,-116.739693678,-205.021704321
106.38,355.766993126,196.132837989,506.548777678,261.150625936,-66.0924542644,231.473044644,350.906715548,428.027591999,147.154092374,-18.9351094421,-116.734351081,-205.021704321
107.4,360.594281258,201.357501777,507.590609029,263.104617044,-62.3105158863,233.287746031,352.23692391,428.027591999,147.154092374,-17.5206276078,-116.646769679,-205.021704321
108.42,368.710446217,209.794571325,511.148289962,266.360865448,-55.4312003565,236.204214202,353.467899579,428.027591999,147.154092374,-14.5623690151,-116.600923437,-205.021704321
109.44,378.448274285,220.129930405,515.041469935,269.10203672,-49.6257960311,239.511612731,355.065386548,428.027591999,147.154092374,-7.82317330754,-115.16667528,-205.021704321
110.46,379.304875541,220.747749046,514.701561523,268.908588536,-48.9881473982,240.268122522,355.460382187,428.027591999,147.154092374,-6.13501831391,-114.833567106,-205.021704321
111.48,368.806116288,211.325552432,512.910444084,264.365889253,-58.7441364506,236.0646565,351.593841411,428.027591999,147.154092374,-6.744849126,-114.833591332,-205.021704321
112.5,363.87411897,205.730343907,511.458909242,261.917512973,-62.9568287522,234.988461448,350.66250903,428.027591999,147.116066578,-8.89535617978,-114.833591333,-205.021704321
113.52,363.729453058,205.69927667,511.360527053,261.955989177,-62.9814535346,234.867569482,350.365755694,428.027591999,147.088538654,-9.07155125883,-114.833591333,-205.021704321
114.54,369.492438308,212.276210615,512.291832639,264.60297286,-57.9838438495,236.939312831,352.494263173,428.027591999,147.591342657,-7.58235534614,-114.833591333,-205.021704321
115.56,377.22971554,222.174970459,513.692118316,267.441218954,-52.449836099,239.124784175,355.742291733,428.027591999,148.421894456,-3.24432936455,-114.833591333,-205.021704321
116.58,406.388275135,253.345051038,522.526997795,277.95458655,-29.8838847262,249.92086,364.144531377,428.027591999,148.541143459,7.6344920459,-114.4531041,-205.021704321
117.6,453.14437617,306.940045333,540.391662929,304.404836197,13.6581548336,264.594903936,374.877602412,428.027591999,148.541150283,12.9173326718,-114.45291875,-205.021704321
118.62,488.792092016,339.812882174,547.036811848,313.413223241,45.5979318079,282.127747701,386.09299614,428.027591999,148.541150284,25.9075632133,-114.35851412,-205.021704321
119.64,506.253621406,358.171895133,554.856032975,320.919850324,55.9252161597,289.622054408,390.513158526,428.027591999,148.541150284,30.0881101538,-113.751610203,-205.021704321
120.66,508.927283178,360.840498941,555.401126971,322.023504157,58.7213692562,290.40784447,391.31890548,428.027591999,148.541150284,30.5570359292,-113.749962646,-205.021704321
121.68,509.446334504,361.514035079,555.52598655,322.290341303,59.4247183388,290.469429551,391.335630686,428.027591999,148.541150284,30.5881704124,-113.951431501,-205.021704321
122.7,491.018513451,344.742401698,551.130109505,316.735857134,45.0590044234,282.731385987,385.898569913,428.027591999,148.169665176,22.2539765422,-115.275103109,-205.021704321
123.72,447.745460503,306.672129069,539.063163457,298.675455587,7.06714277613,265.13327202,371.374580696,428.027591999,148.167881169,18.6384420857,-115.276051337,-205.021704321
124.74,399.578233704,259.004147136,525.816457138,278.559268762,-34.404509736,250.464749043,361.899019025,428.027591999,147.979438063,3.96149449269,-115.276051394,-205.021704321
125.76,361.773855625,223.504562047,513.220730755,265.540895571,-60.9032576213,236.961530706,347.506313877,428.027591999,144.726352237,-8.69616729614,-115.276051394,-205.021704321
126.78,329.669141009,187.908747605,507.227403208,249.564452901,-90.0204679964,225.549720523,337.853269274,428.027591999,142.83052722,-15.4301462051,-115.276051394,-205.021704321
127.8,313.42490856,170.849127333,506.770428545,244.584613716,-102.89230674,219.292060416,330.629484729,428.027591999,142.474431392,-22.7158367999,-115.276051394,-205.021704321
128.8,305.142389634,159.431619341,503.83776739,240.612366436,-107.815736033,217.321934531,327.986122563,428.027591999,141.081914265,-26.696564058,-115.380765629,-205.021704321
129.8,314.622863027,170.563285666,505.902145033,247.222831383,-98.5087342346,220.433330281,331.039804666,428.027591999,141.081958351,-26.1713462513,-115.380726186,-205.021704321
130.8,343.042512937,208.433404584,511.166057036,264.781611863,-63.1168498545,228.26217431,335.841409769,428.027591999,142.050842814,-16.3015559945,-115.380726162,-205.021704321
131.8,367.102983383,235.765372212,523.822423629,274.374125579,-50.8577657887,238.847255126,345.958307995,428.027591999,142.112848488,-9.54836966646,-114.392616072,-205.021704321
132.8,388.071127107,257.358551798,528.445194533,281.742426784,-33.3512077666,248.999415804,351.343340923,428.027591999,142.112851256,-5.77794947367,-112.594834689,-205.021704321
133.8,407.382676683,276.775611551,536.209621492,287.887248177,-22.0633800491,256.491842794,352.939273565,428.027591999,142.112851256,-0.647233232953,-111.28008623,-205.021704321
134.8,425.312553469,293.142037862,541.401256152,291.684314381,-12.3712082253,264.949344557,356.292426438,428.027591999,142.112851256,11.1661398061,-104.640658237,-205.021704321
135.8,421.689845382,289.708824605,539.249485864,290.061693565,-14.7151075789,263.784366117,355.668881549,428.027591999,142.112851256,11.6976723916,-104.432391665,-205.021704321
136.8,395.305517166,268.52078859,536.224361601,282.576330697,-39.1754056083,250.606329912,348.657293516,428.027591999,142.112851256,7.64278819208,-104.432444741,-205.021704321
137.8,370.012859987,244.24865373,525.397047051,273.327476095,-53.0089294171,242.546005125,339.565973237,428.027591999,141.804813801,-2.63885287337,-104.50874269,-205.021704321
138.8,348.594013332,223.018642546,521.692951965,265.221792484,-72.7418690506,235.357178176,335.899072589,428.027591999,140.366383978,-7.64521428919,-104.50876697,-205.021704321
139.8,332.179506551,204.171822475,520.248882241,258.058028411,-86.0592048503,229.134301955,328.378463587,428.027591999,138.751653115,-12.6650260231,-104.508766971,-205.021704321
140.8,324.726840819,195.218337642,518.788155004,255.470036233,-91.106048615,227.054292976,325.222946346,428.027591999,138.120842424,-16.6350061568,-104.561231125,-205.021704321
141.8,332.187310236,202.817389537,519.883311816,258.245517116,-84.0190329774,230.028086062,328.607700332,428.027591999,138.11955748,-14.4410002344,-104.564302294,-205.021704321
142.8,355.670491003,232.628644892,527.207157737,275.111401442,-55.5180766238,234.747963768,331.156130001,428.027591999,138.119557979,-12.664778677,-104.564296428,-205.021704321
143.8,377.537384819,255.861917721,532.748427225,281.635699931,-37.017778238,243.462772429,339.454339927,428.027591999,138.119557979,-3.41065448127,-104.239908707,-205.021704321
144.8,393.912823337,273.259143787,537.814233422,287.791617927,-26.4539727049,250.820763851,343.903161948,428.027591999,138.119557979,0.446368501704,-103.524283368,-205.021704321
145.8,409.377747623,288.530163974,543.582455876,294.215515961,-12.0648224993,258.083851699,347.180201752,428.027591999,138.119557979,5.69909225254,-102.52756759,-205.021704321
146.8,413.06032517,292.746600014,545.058526269,295.453384112,-9.41729849911,258.831202963,347.284219848,428.027591999,138.119557979,7.69990971948,-102.42245825,-205.021704321
147.8,396.907962007,277.89635452,540.685091585,290.898305001,-20.9392919236,252.619840943,343.541348795,428.027591999,138.119557979,0.779683202454,-103.027934892,-205.021704321
148.8,351.186052703,241.893587867,530.583285666,276.896171877,-56.0896793776,229.432860542,326.629121399,428.027591999,138.119557979,-2.32529527429,-103.029389233,-205.021704321
149.8,310.230140044,198.713973574,517.499899414,258.550443478,-85.2628303658,218.989469876,316.16306028,428.027591999,137.847410101,-16.8016975494,-103.029389338,-205.021704321
150.8,280.121812511,169.505353432,510.690314816,248.733364879,-108.549139684,208.475559957,305.615686154,428.027591999,134.993929822,-27.3785134043,-103.029389338,-205.021704321
151.8,266.639687668,154.031788643,508.119990638,241.792680783,-124.188050845,203.34230271,301.210565826,428.027591999,133.936737004,-30.2591364556,-103.029389338,-205.021704321
152.8,266.59389094,153.965061314,508.114655559,241.510694022,-124.530022178,203.337069867,301.257696312,428.027591999,133.975214165,-29.6939960517,-103.029389338,-205.021704321
153.8,277.807542957,166.943859119,512.023215616,245.540519331,-117.476113687,207.16388866,303.900103839,428.027591999,134.208900527,-24.0781076589,-102.864094447,-205.021704321
154.8,303.454889887,196.013878444,519.018951779,257.359400106,-93.3511778984,215.939989306,314.427192697,428.027591999,134.208992137,-20.8361365132,-102.863525995,-205.021704321
155.8,342.664120574,241.347201747,527.427241179,273.330844896,-52.3073791749,230.328918794,322.2179906,428.027591999,134.208992144,-9.31231022219,-102.863525956,-205.021704321
156.8,378.144440911,281.667863214,544.1995598,289.139197379,-35.4493604006,244.45136967,335.301102305,428.027591999,134.337529433,0.140029904321,-102.133629977,-205.021704321
157.8,411.008447631,313.435253774,551.467621954,300.03198592,-7.40236959541,259.884232224,341.163849476,428.027591999,134.337544298,6.22053416774,-100.812821742,-205.021704321
158.8,430.258775614,332.513018726,558.656802115,305.912159635,4.9469852741,266.324442163,343.169330514,428.027591999,134.337544299,12.5634882155,-99.9512180495,-205.021704321
159.8,438.297677692,339.734252678,561.309430738,307.669806628,8.90431798229,269.002526666,344.336954486,428.027591999,134.337544299,17.2084322677,-98.0672893411,-205.021704321
160.8,415.560423836,319.107104307,551.839262673,299.857877376,-6.36235292775,260.552549852,339.818622815,428.027591999,134.337544299,13.4158918693,-98.1442327099,-205.021704321
161.8,370.129319136,281.621976428,547.395163374,287.343016854,-48.8087797411,238.213150843,326.524810297,428.027591999,134.337544299,6.39618679946,-98.1442469409,-205.021704321
162.8,330.507125845,244.169710606,531.107744555,272.344632246,-69.9011999337,225.648975228,310.685254935,428.027591999,133.234321713,-6.9475455728,-98.1442469418,-205.021704321
163.8,301.975645728,214.250591169,526.043618275,259.851232238,-95.9753798914,216.649083835,306.575640668,428.027591999,130.300544971,-13.1746036123,-98.1442469418,-205.021704321
164.8,282.794256709,190.918740082,524.258495616,250.851144506,-112.412362757,210.220134544,298.493172666,428.027591999,127.986585876,-19.300485016,-98.1442469418,-205.021704321
165.8,276.421307568,183.561379735,523.517929703,248.857695924,-116.602732314,208.061024482,295.461135887,428.027591999,127.204189317,-22.0747128988,-98.1442469418,-205.021704321
166.8,288.154058547,196.236717833,525.688943222,253.555442865,-105.903116246,212.625921051,300.725702943,428.027591999,127.24449967,-19.3916307984,-98.1442469418,-205.021704321
167.8,321.257229461,240.999427583,535.443010975,277.487643302,-67.1697087366,219.990459855,304.278624266,428.027591999,127.244529788,-16.2682281563,-98.1442469418,-205.021704321
168.8,357.055235561,278.206203583,544.100653304,287.825280552,-38.9594399423,236.04529103,318.76501133,428.027591999,127.24452979,-1.35449923975,-97.9382716655,-205.021704321
169.8,384.096994719,306.959617193,551.935114421,297.428583361,-21.3736349847,247.723923932,325.944343479,428.027591999,127.24452979,4.27227651117,-96.2877984349,-205.021704321
