19.3,485.86233547,316.074205749,137.92311931,413.350572437,210.719827656,35.8423630707,148.994424008,62.8446524031
20.32,483.494825468,310.819828373,137.92311931,409.586803186,210.719827656,31.9630855071,148.994424008,60.6570493826
21.34,476.257317323,303.566272663,137.92311931,398.703727649,210.719827656,21.4250098579,148.994424008,56.5429476888
22.36,461.046745639,297.28213133,137.92311931,389.338354661,210.719827656,12.0946112364,148.994424008,56.76183489
23.38,446.640058752,287.545785182,137.92311931,377.851376598,210.719827656,-0.010413503922,148.815138443,56.74011604
24.4,421.454904145,269.702543961,137.92311931,373.258837649,210.719827656,-5.13870345577,145.501236876,56.7401148405
25.42,356.446733295,231.789427729,121.357888989,373.245099298,195.354013644,-5.14817075916,136.951159407,56.7401148404
26.44,304.785027852,178.114491522,83.4075904947,373.245098664,158.248614722,-5.14817119575,130.64023783,56.7401148404
27.46,271.078758478,143.457932091,51.6306309482,373.245098664,126.525508928,-5.14817119576,129.42689302,56.7401148404
28.48,257.959878829,125.643392365,37.8159925967,373.245098664,112.450676172,-5.14817119576,129.296490329,56.7401148404
29.5,255.802782034,121.620976625,35.1826507698,373.245098664,109.909083022,-5.14817119576,129.275924863,56.7390785621
30.52,256.927109953,122.663623883,35.2567201773,373.245098664,110.000231578,-5.14817119576,129.27592482,56.9678132065
31.54,261.00290914,127.859408313,35.2592651355,374.328869725,110.003271272,-4.13416229782,129.27592482,58.2219809047
32.54,270.558422928,136.953104001,35.2592653064,379.968451774,110.003271476,1.38801538911,129.27592482,60.1383446087
33.54,285.161974213,153.214371869,35.2592653064,393.231333828,110.003271476,14.367847104,129.27592482,60.5774537958
34.54,296.089402234,164.212918903,35.2592653064,402.29263123,110.003271476,24.0352607461,130.423474519,60.577641297
35.54,306.191704198,176.559451381,35.2592653064,411.548630322,110.003271476,33.3693612946,135.47826487,60.5776413057
36.54,314.941857388,184.286396571,35.2592653064,416.375939145,110.003271476,38.2802138556,140.235320427,60.5776413057
37.54,312.178787783,181.5199152,35.2592653064,416.410142029,110.003271476,38.3023482843,138.946238493,60.5776413057
38.54,298.133199739,172.383276894,30.7225193653,416.410116977,105.183826506,38.3022925226,135.106478845,60.5776413057
39.54,295.022245346,167.431892243,28.3474412043,416.410116976,102.749083281,38.3022925212,134.020107332,60.5776413057
40.54,299.536119324,172.092261565,32.9630814373,416.410116976,107.446505491,38.3022925212,135.12378974,60.5776413057
41.54,304.521106392,176.771588037,38.1134916347,416.410116976,112.650413943,38.3022925212,135.339441881,60.5776413057
42.54,314.574475576,189.485175534,46.1549986422,416.410116976,120.329399063,38.3022925212,135.339489646,61.2919098691
43.54,329.985368209,209.151065825,47.9341765704,416.484381048,122.44568006,38.3681959293,135.33948965,65.0241498
44.54,346.122827666,226.46203105,47.9349310815,424.197067814,122.446209034,45.7470911297,135.33948965,71.9734389458
45.54,360.009366836,243.089722042,47.9349311063,435.66700585,122.446209051,57.5436019894,135.33948965,77.7295863068
46.54,361.232423972,244.645055059,47.9349311063,437.090977295,122.446209051,59.104505282,135.33948965,78.2511206447
47.54,360.278619166,243.546026528,47.9349311063,436.169869277,122.446209051,58.1427409215,135.33948965,78.1377413696
48.54,356.781429192,240.516838637,47.9349311063,433.517279282,122.446209051,55.2398572345,135.24471174,78.1377489972
49.54,341.324079905,228.383715855,47.9349311063,430.198092343,122.446209051,51.6935506033,133.1430088,78.1377488939
50.54,318.923830107,212.812916894,45.1859703667,430.124284319,119.754985574,51.585572862,128.815682179,78.1377488939
51.54,299.833885038,188.744584534,34.1414796946,430.124279442,108.362087821,51.5855656704,125.194764974,78.1377488939
52.54,286.027367099,176.095406284,24.4976142884,430.124279442,99.1988149887,51.5855656702,124.327251361,78.1377488939
53.54,286.283825462,176.308724172,24.6847810391,430.124279442,99.4919276251,51.5855656702,124.256575474,78.1377488939
54.54,289.841592353,180.43579642,27.9824286527,430.124279442,102.831648732,51.5855656702,124.256646808,78.195537671
55.54,299.603633451,194.259948888,31.349388877,430.124279442,106.114749286,51.5855656702,124.256646819,79.5184625767
56.54,310.441653108,205.395321186,31.3707609732,431.496274162,106.140570105,52.8403213374,124.256646819,83.5299004445
57.54,324.259412815,220.150306265,31.370761933,439.036130223,106.140571265,60.9489853456,124.256646819,88.509687456
58.54,331.5918907,228.900058406,31.3707619331,445.516454005,106.140571265,67.7222678912,124.256646819,91.0140676522
59.54,328.307760442,225.045702492,31.3707619331,442.319769436,106.140571265,64.3693619712,124.256646819,90.5561182115
60.54,323.598595332,220.042942837,31.3707619331,437.35575258,106.140571265,59.5180050003,124.256646819,90.4624379918
61.54,306.702275857,208.90501804,31.3707619331,431.210252256,106.140571265,53.2953309267,123.232834728,90.4624325034
62.54,292.098459708,194.358943204,31.3673224463,430.752715253,106.140571265,52.8390181488,120.037854692,90.4624325029
63.54,266.066888163,172.192920054,22.9995764588,430.752650485,97.4552047815,52.8389702543,115.017574198,90.4624325029
64.56,251.612901447,156.085151741,13.087150917,430.752650483,87.6625648295,52.8389702526,111.448031134,90.4624325029
65.58,248.98307014,153.69087829,10.91673753,430.752650483,85.4179499711,52.8389702526,110.857466051,90.4624325029
66.6,249.257985727,153.986521939,11.2325837518,430.752650483,85.7397809815,52.8389702526,110.88799569,90.4624325029
67.62,252.969665396,159.873216263,13.6973783017,430.752650483,88.2569289373,52.8389702526,110.888008124,90.786231593
68.64,262.393195604,171.098099987,14.2707220811,430.765241704,88.9470554022,52.8668412278,110.888008127,92.7550904779
69.66,275.265341745,184.940759709,14.2708283244,435.485407842,88.9473840673,57.7721477637,110.888008127,96.2333425078
70.68,298.240084633,213.129129428,14.2708283292,451.019321288,88.947384082,73.4010491123,110.888008127,99.2957134189
71.7,315.261639356,226.282049694,14.2708283292,465.055111544,88.947384082,87.4492533231,110.888008127,99.5411361382
72.72,322.790831947,233.8688993,14.2708283292,470.493648194,88.947384082,93.1578328454,110.891235406,99.5411425833
73.74,313.494164678,228.204328139,14.2708283292,466.096321936,88.947384082,88.9914134806,110.392188087,99.5411425834
74.76,298.492914697,213.532572329,14.2708283292,464.283540012,88.947384082,86.8947434396,107.766786075,99.5411425834
75.78,275.058379435,196.983551269,9.67286135838,464.279458675,84.7671629992,86.8909989579,103.22133887,99.5411425834
76.8,260.511099962,178.826477483,0.784131518277,464.279458511,75.4273511517,86.8909988071,100.036344125,99.5411425834
77.82,256.615725731,175.520986635,-1.87120371385,464.279458511,72.858186797,86.8909988071,99.2954338287,99.5411425834
78.84,258.42641028,177.500899466,0.047195092006,464.279458511,74.7393833166,86.8909988071,99.4804803442,99.5411425834
79.86,261.656290583,182.07927566,2.59250307218,464.279458511,77.1496723298,86.8909988071,99.4805893442,99.7983120645
80.88,272.015741177,193.071060819,3.84116235007,464.279458511,78.4547576704,86.8909988071,99.4805893618,101.608156177
81.9,286.694040674,208.997742979,3.84337370696,468.082534164,78.4565231823,90.5931348072,99.4805893618,105.971673025
82.92,308.608095994,232.614855887,3.84337379566,481.342258924,78.4565232531,103.691126214,99.4805893618,111.375631749
83.94,320.285968643,242.644536209,3.84337379566,491.772217995,78.4565232531,113.722966774,99.4805893618,113.501618698
84.96,317.093843725,239.855147172,3.84337379566,488.43723194,78.4565232531,110.534527695,99.4805893618,113.321341427
85.98,310.94446691,233.388685461,3.84337379566,483.280897206,78.4565232531,105.432812193,99.4198868267,113.319417893
87.0,293.498378614,219.854446216,3.84337379566,479.872259758,78.4565232531,101.82480512,97.1487828499,113.319417602
88.02,269.968890838,202.908183491,1.05548538849,479.848900186,75.6863551793,101.808019533,92.6192304491,113.319417602
