time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,Simulation_reset
0.0,-157.661734708,533.778431267,569.243138656,303.238693997
1.0,-157.661734708,533.778431267,569.243138656,303.238693997
2.0,-157.661734708,533.778431267,569.243138656,303.238693997
3.0,-159.203630766,532.840256895,568.135353773,302.686219481
4.0,-159.204422816,532.83986308,568.135036911,302.686189869
5.02,-159.083963928,532.924336603,568.241221127,302.749689259
6.04,-153.927101131,536.12092724,571.319382501,304.384598042
7.06,-153.893123673,536.140210011,571.334352617,304.391436625
8.08,-154.609733315,535.55405745,570.942033661,304.068064964
9.1,-164.043721403,527.454473977,566.557207388,298.783280043
10.12,-202.28601495,495.257780134,550.637375114,277.153414492
11.14,-222.880531365,479.179579719,543.933537239,265.848753244
12.16,-222.924361508,479.144428131,543.922635389,265.82244828
13.18,-222.697810985,479.294440991,544.107036879,265.930316417
14.2,-220.156242216,480.782894648,545.37067776,266.511400252
15.22,-217.216123001,482.69191684,546.839840988,267.179842039
16.24,-213.529550188,485.542682536,549.492033707,268.052249424
17.26,-208.172828563,489.807783722,553.32016591,268.509984606
18.28,-201.962681153,495.637813943,557.690186,270.486378386
19.3,-195.225148088,502.46816076,562.159690408,274.046240204
20.32,-181.981472982,515.625832981,569.535738261,282.276591969
21.34,-167.289489448,530.821939598,576.864838143,292.780475172
22.36,-155.746332066,543.044041972,581.78009793,301.748550557
23.38,-145.553983056,553.978852198,585.988590729,309.654234283
24.4,-137.9917815,562.036140878,589.842132956,314.678740229
25.42,-133.430218718,566.251577504,593.748208568,317.009386842
26.44,-119.761080854,578.943236322,605.232722699,324.583780364
27.46,-106.426207202,592.45223556,617.502956965,333.381487586
28.48,-91.4873847037,608.022032006,632.576531907,344.256892945
29.5,-79.0923090786,621.452518879,645.794087092,352.991619159
30.52,-76.0988212254,624.73336973,648.867342483,354.651803553
31.54,-76.1110435071,624.705043754,648.831567504,354.653613851
32.54,-77.4056273732,622.24980031,647.577788375,353.246923789
33.54,-79.2009301791,618.969643883,646.16996283,351.029180354
34.54,-82.213326389,613.533098156,643.599542755,347.02779109
35.54,-86.9481415306,605.476042138,639.211466628,341.031143617
36.54,-89.3571892916,601.939596792,636.839181902,338.537004855
37.54,-89.1169243257,602.211114291,637.11527514,338.736891266
38.54,-89.3253602277,602.002360495,636.903859365,338.581768467
39.54,-92.1510135694,599.074035396,633.910327564,336.363725695
40.54,-95.4420238963,595.721153469,630.535473173,333.89773617
41.54,-97.7381493618,593.377742342,628.26162939,332.25342492
42.54,-100.798227757,590.241284533,625.41146015,330.705880234
43.54,-101.928588202,588.529585705,624.195127597,330.568252674
44.54,-106.053326872,581.843747621,620.582525407,327.271835494
45.54,-114.952163708,567.268141971,614.538853047,317.411693225
46.54,-122.206097038,554.526302744,609.954341328,307.77058905
47.54,-133.355858657,537.969463594,602.040947737,295.01941967
48.54,-152.039508872,515.678598017,589.046020141,278.514431859
49.54,-160.660906066,506.71887088,583.07470493,272.404234904
50.54,-161.211435181,506.223762414,582.659592865,272.12933008
51.54,-160.171589259,506.925737792,583.3255069,272.580185222
52.54,-158.072365912,508.377658316,584.663291175,273.501612355
53.54,-155.083737232,510.720642836,586.829258864,274.819760687
54.54,-148.65282499,516.243611923,591.922238508,277.407218509
55.54,-147.230980467,517.548772062,593.162786554,277.947482904
56.54,-147.234877848,517.545122186,593.159543084,277.946147287
57.54,-147.753502863,516.823280524,592.733236498,277.546584666
58.54,-148.508765365,515.788473461,592.204172315,276.920762303
59.54,-149.685783602,514.101467302,591.540909551,275.696676973
60.54,-151.553544551,511.568395094,590.489819107,273.760297322
61.54,-152.678091106,510.173472394,589.818163563,272.710030982
62.54,-151.014149869,511.853487528,590.89639471,273.690709325
63.54,-146.021415552,515.526588663,594.435849797,276.072627015
64.56,-135.356260568,523.525804241,601.81143946,281.226211822
65.58,-124.788359602,531.620172255,609.75353811,286.676047813
66.6,-110.643888574,544.476864982,622.24862651,294.127199321
67.62,-95.9165973024,559.186840215,636.595253195,301.242898318
68.64,-91.357259045,564.574582452,641.468964305,302.316275089
69.66,-91.120666914,564.96646904,641.804307391,302.351708406
70.68,-91.684999435,564.164944495,641.308518019,302.061341767
71.7,-92.4231222429,563.170187505,640.851547463,301.57779094
72.72,-93.558997052,561.757415899,639.976851745,300.705267264
73.74,-98.0579395993,555.731698466,636.352018602,296.353647998
74.76,-98.9492064517,554.57529242,635.589940538,295.548443165
75.78,-97.7386557823,555.72389124,636.773065709,296.392257722
76.8,-97.551330221,555.889408282,636.948456415,296.516856627
77.82,-98.5487109532,555.000796745,636.034261107,295.863905222
78.84,-100.058922123,553.649479599,634.732459554,294.931939472
79.86,-101.296058318,552.554054387,633.706409482,294.256488528
80.88,-103.418197543,550.481541488,631.919076423,293.601515445
81.9,-105.115732872,547.979500097,630.283432229,292.82406734
82.92,-112.116598865,536.763084923,625.087812023,285.934284954
83.94,-120.468558188,523.652996067,620.048328649,276.530919379
84.96,-128.563100603,510.96238796,614.880373414,266.858049534
85.98,-142.333293601,493.379707249,605.541769781,253.323079747
87.0,-152.799658191,481.693817365,598.626565026,244.854593715
88.02,-154.647988822,479.990508641,597.447805881,243.767070711
89.04,-152.442723956,481.373144789,598.825894803,244.618318856
90.06,-149.787094995,483.113165816,600.348040371,245.645802844
91.08,-146.477954329,485.483389658,602.511536464,246.907007158
92.1,-141.857138227,489.502038442,606.350275553,248.468604856
93.12,-138.141918803,493.342174593,609.855080558,249.277980946
94.14,-137.148061011,494.739072068,610.916204791,249.707807688
95.16,-138.375169661,492.987936435,609.769067256,248.818515268
96.18,-139.592660791,491.284028643,608.875267733,247.726445973
97.2,-140.794164205,489.449295534,608.144206145,246.392068839
98.22,-143.289379961,485.951544455,606.653650769,243.749626451
99.24,-144.664184151,484.266627871,605.825688925,242.502308686
100.26,-143.003995098,485.957480167,606.859520902,243.433176742
101.28,-137.578342054,489.818307843,610.573140111,245.864853184
102.3,-128.388236707,496.715431806,616.784019089,250.268338463
103.32,-118.680152758,504.150146768,623.867822666,254.930124724
104.34,-105.409568697,515.984943025,635.323634532,261.317505713
105.36,-94.1322928336,527.285306197,646.210130912,266.079854632
106.38,-91.8900830113,530.151581612,648.742103964,266.59122469
107.4,-92.4053566703,529.504783007,648.248684157,266.419139244
108.42,-93.5176823979,527.645119389,647.344704852,265.399417659
109.44,-95.4443102768,524.412166909,645.998524749,263.105245475
110.46,-98.9964147718,518.874730167,643.18660763,258.969830127
111.48,-103.424212622,512.480236898,639.530099145,254.249201447
112.5,-103.813029644,512.023309191,639.184773251,253.958881989
113.52,-102.434119289,513.187863049,640.384452227,254.816240156
114.54,-102.364178681,513.233094254,640.448998732,254.854439939
115.56,-105.012325721,511.157914136,638.276698984,253.334030901
116.58,-107.763431778,508.946542049,636.160359034,251.826194007
117.6,-110.450862921,506.771414128,634.167814665,250.612844314
118.62,-112.141527373,505.002203345,632.815892795,250.343656481
119.64,-115.10181574,500.522902567,630.152615365,248.284532426
120.66,-124.075521353,486.162010126,623.8033989,239.056626889
121.68,-131.615418125,473.459792957,619.252674954,229.607508126
122.7,-140.077286152,461.515330502,613.993443965,220.574456592
123.72,-154.86549599,443.658855634,604.513455457,206.916302762
